BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:33:42.000Z,VL02N               ,PR,2023,2023-07-04,8207250806,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:33:42.000Z,4958309504,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250806      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:33:47.000Z,VL02N               ,PR,2023,2023-07-04,8207249475,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:33:47.000Z,4958309545,WL,2023-07-02,2023-07-04,                ,,0.00,2,8207249475      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:33:59.000Z,VL02N               ,PR,2023,2023-07-04,0009899469,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:33:59.000Z,4958309541,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899469      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:34:17.000Z,VL02N               ,PR,2023,2023-07-04,0009899470,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:34:17.000Z,4958309542,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899470      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T07:34:55.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309482,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:35:15.000Z,VL02N               ,PR,2023,2023-07-04,8207250807,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:35:15.000Z,4958309543,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250807      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:35:28.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304512,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088538      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,A0664       , ,1970-01-01T07:35:40.000Z,VL02N               ,PR,2023,2023-07-04,0072110967,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:35:40.000Z,4958309546,WL,2023-07-03,2023-07-04,                ,,0.00,2,0072110967      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:36:06.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304513,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:36:12.000Z,VL02N               ,PR,2023,2023-07-04,8207250808,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:36:12.000Z,4958309527,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250808      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:36:15.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309544,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:36:30.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304514,WE,2023-07-04,2023-07-04,8933            ,,0.00, ,2019013140      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:36:38.000Z,VL02N               ,PR,2023,2023-07-04,8207250809,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:36:38.000Z,4958309509,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250809      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:37:02.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304515,WE,2023-07-04,2023-07-04,8932            ,,0.00, ,2019013145      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:37:12.000Z,VL02N               ,PR,2023,2023-07-04,8207250810,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:37:12.000Z,4958309510,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250810      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:37:15.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309555,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T07:37:14.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309483,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Issued :120002170356     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:37:17.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309556,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Issued :120002170357     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:37:23.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309557,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:37:24.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304483,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,10001013    , ,1970-01-01T07:37:22.000Z,VL02N               ,PR,2023,2023-07-04,0062318594,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:37:00.000Z,4958309558,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318594      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:37:36.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304484,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:37:43.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304516,WE,2023-07-04,2023-07-04,609             ,,0.00, ,2019013157      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:37:44.000Z,VL02N               ,PR,2023,2023-07-04,0009899415,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:37:44.000Z,4958309559,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899415      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:37:47.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304485,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:37:49.000Z,VL02N               ,PR,2023,2023-07-04,8207250019,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:37:49.000Z,4958309547,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207250019      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:37:58.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304526,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:38:09.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304527,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:38:13.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304517,WE,2023-07-04,2023-07-04,610             ,,0.00, ,2019013159      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,A0614       , ,1970-01-01T07:38:15.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309548,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,3613        , ,1970-01-01T07:38:20.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304528,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:38:26.000Z,VL02N               ,PR,2023,2023-07-04,8207250811,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:38:26.000Z,4958309484,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250811      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,A0664       , ,1970-01-01T07:38:23.000Z,VL02N               ,PR,2023,2023-07-04,0072110957,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:38:23.000Z,4958309549,WL,2023-07-03,2023-07-04,                ,,0.00,2,0072110957      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:34.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309565,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:35.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309566,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:36.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309567,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:36.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309568,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:37.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309569,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:37.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309570,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:38.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309571,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:38.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309572,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:39.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309573,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:39.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309574,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:40.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309575,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:40.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309576,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:38:41.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309577,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:38:43.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309560,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:38:46.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304518,WE,2023-07-04,2023-07-04,8939            ,,0.00, ,2019013158      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:39:00.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309561,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10180       , ,1970-01-01T07:39:19.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309578,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:39:19.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304519,WE,2023-07-04,2023-07-04,8936            ,,0.00, ,2019013160      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:39:24.000Z,VL02N               ,PR,2023,2023-07-04,8207249993,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:39:24.000Z,4958309562,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207249993      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:39:36.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309563,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Issued :120002170358     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:39:40.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309564,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,10001013    , ,1970-01-01T07:39:40.000Z,VL02N               ,PR,2023,2023-07-04,0062318554,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:38:00.000Z,4958309585,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318554      ,          ,2023-07-04 10:11:47.947797
Text                     ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T07:39:44.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309511,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,A0614       , ,1970-01-01T07:39:45.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309550,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Issued :120002170479     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:39:46.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309586,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:39:49.000Z,VL02N               ,PR,2023,2023-07-04,8207250813,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:39:49.000Z,4958309587,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250813      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,1703        , ,1970-01-01T07:39:57.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309512,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Issued :120002170355     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:39:57.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309588,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
Text                     ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T07:39:59.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309513,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:39:59.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304520,WE,2023-07-04,2023-07-04,8929            ,,0.00, ,2019013156      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:40:11.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309589,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,1703        , ,1970-01-01T07:40:13.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309514,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:40:15.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309590,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:40:19.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309591,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:40:24.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309592,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:40:28.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309594,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:40:28.000Z,VL02N               ,PR,2023,2023-07-04,8207250816,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:40:28.000Z,4958309593,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250816      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:40:29.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304521,WE,2023-07-04,2023-07-04,102778          ,,0.00, ,2019013128      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,1703        , ,1970-01-01T07:40:34.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309595,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,HC003       , ,1970-01-01T07:40:36.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309551,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:40:53.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304522,WE,2023-07-04,2023-07-04,                ,,0.00, ,2019013056      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,HC003       , ,1970-01-01T07:41:07.000Z,VL02N               ,PR,2023,2023-07-04,0072111079,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:41:07.000Z,4958309552,WL,2023-07-04,2023-07-04,                ,,0.00,2,0072111079      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:41:14.000Z,VL02N               ,PR,2023,2023-07-04,0009899455,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:41:14.000Z,4958309605,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899455      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:41:22.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304523,WE,2023-07-04,2023-07-04,                ,,0.00, ,23MO2019013129  ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:41:32.000Z,VL02N               ,PR,2023,2023-07-04,8207250819,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:41:32.000Z,4958309579,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250819      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,A0614       , ,1970-01-01T07:41:38.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309553,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
